Date,Open,High,Low,Close,Adj Close,Volume
2019-08-16,51.070000,51.790001,50.959999,51.625000,50.424465,110481600
2019-08-19,52.654999,53.182499,52.507500,52.587502,51.364582,97654400
2019-08-20,52.720001,53.337502,52.580002,52.590000,51.367023,107537200
2019-08-21,53.247501,53.412498,52.900002,53.160000,51.923775,86141600
2019-08-22,53.297501,53.610001,52.687500,53.115002,51.879810,89014800
2019-08-23,52.357498,53.012501,50.250000,50.660000,49.481907,187272000
2019-08-26,51.465000,51.797501,51.264999,51.622501,50.422028,104174400
2019-08-27,51.965000,52.137501,50.882500,51.040001,49.853069,103493200
2019-08-28,51.025002,51.430000,50.830002,51.382500,50.187607,63755200
2019-08-29,52.125000,52.330002,51.665001,52.252499,51.037369,83962000
2019-08-30,52.540001,52.612499,51.799999,52.185001,50.971447,84573600
2019-09-03,51.607498,51.744999,51.055000,51.424999,50.229115,80092000
2019-09-04,52.097500,52.369999,51.830002,52.297501,51.081326,76752400
2019-09-05,53.000000,53.492500,52.877499,53.320000,52.080048,95654800
2019-09-06,53.512501,53.605000,53.127499,53.314999,52.075169,77449200
2019-09-09,53.709999,54.110001,52.767502,53.542500,52.297375,109237600
2019-09-10,53.465000,54.195000,52.927502,54.174999,52.915161,127111600
2019-09-11,54.517502,55.927502,54.432499,55.897499,54.597614,177158400
2019-09-12,56.200001,56.605000,55.715000,55.772499,54.475510,128906800
2019-09-13,55.000000,55.197498,54.255001,54.687500,53.415741,159053200
2019-09-16,54.432499,55.032501,54.389999,54.974998,53.696560,84632400
2019-09-17,54.990002,55.205002,54.779999,55.174999,53.891911,73274800
2019-09-18,55.264999,55.712502,54.860001,55.692501,54.397373,101360000
2019-09-19,55.502499,55.939999,55.092499,55.240002,53.955399,88242400
2019-09-20,55.345001,55.639999,54.367500,54.432499,53.166668,221652400
2019-09-23,54.737499,54.959999,54.412498,54.680000,53.408421,76662000
2019-09-24,55.257500,55.622501,54.297501,54.419998,53.154469,124763200
2019-09-25,54.637501,55.375000,54.285000,55.257500,53.972485,87613600
2019-09-26,55.000000,55.235001,54.707500,54.972500,53.694118,75334000
2019-09-27,55.134998,55.240002,54.320000,54.705002,53.432835,101408000
2019-09-30,55.224998,56.145000,55.197498,55.992500,54.690395,103909600
2019-10-01,56.267502,57.055000,56.049999,56.147499,54.841793,139223200
2019-10-02,55.764999,55.895000,54.482498,54.740002,53.467041,138449200
2019-10-03,54.607498,55.240002,53.782501,55.205002,53.921211,114426000
2019-10-04,56.410000,56.872501,55.972500,56.752499,55.432720,138478800
2019-10-07,56.567501,57.482498,56.459999,56.764999,55.444935,122306000
2019-10-08,56.455002,57.014999,56.082500,56.099998,54.795395,111820000
2019-10-09,56.757500,56.947498,56.410000,56.757500,55.437611,74770400
2019-10-10,56.982498,57.610001,56.825001,57.522499,56.184818,113013600
2019-10-11,58.237499,59.410000,58.077499,59.052502,57.679237,166795600
2019-10-14,58.724998,59.532501,58.667500,58.967499,57.596210,96427600
2019-10-15,59.097500,59.412498,58.720001,58.830002,57.461914,87360000
2019-10-16,58.342499,58.810001,58.299999,58.592499,57.229942,73903200
2019-10-17,58.772499,59.037498,58.380001,58.820000,57.452148,67585200
2019-10-18,58.647499,59.395000,58.572498,59.102501,57.728081,97433600
2019-10-21,59.380001,60.247501,59.330002,60.127499,58.729240,87247200
2019-10-22,60.290001,60.549999,59.904999,59.990002,58.594933,82293600
2019-10-23,60.525002,60.810001,60.305000,60.794998,59.381214,75828800
2019-10-24,61.127499,61.200001,60.452499,60.895000,59.478897,69275200
2019-10-25,60.790001,61.682499,60.720001,61.645000,60.211449,73477200
2019-10-28,61.855000,62.312500,61.680000,62.262501,60.814594,96572800
2019-10-29,62.242500,62.437500,60.642502,60.822498,59.408073,142839600
2019-10-30,61.189999,61.325001,60.302502,60.814999,59.400742,124522000
2019-10-31,61.810001,62.292500,59.314999,62.189999,60.743771,139162000
2019-11-01,62.384998,63.982498,62.290001,63.955002,62.467735,151125200
2019-11-04,64.332497,64.462502,63.845001,64.375000,62.877960,103272000
2019-11-05,64.262497,64.547501,64.080002,64.282501,62.787621,79897600
2019-11-06,64.192497,64.372498,63.842499,64.309998,62.814480,75864400
2019-11-07,64.684998,65.087502,64.527496,64.857498,63.539444,94940400
2019-11-08,64.672501,65.110001,64.212502,65.035004,63.713329,69986400
2019-11-11,64.574997,65.617500,64.570000,65.550003,64.217865,81821200
2019-11-12,65.387497,65.697502,65.230003,65.489998,64.159081,87388800
2019-11-13,65.282501,66.195000,65.267502,66.117500,64.773834,102734400
2019-11-14,65.937500,66.220001,65.525002,65.660004,64.325630,89182800
2019-11-15,65.919998,66.445000,65.752502,66.440002,65.089775,100206400
2019-11-18,66.449997,66.857498,66.057503,66.775002,65.417969,86703200
2019-11-19,66.974998,67.000000,66.347504,66.572502,65.219582,76167200
2019-11-20,66.385002,66.519997,65.099998,65.797501,64.460335,106234400
2019-11-21,65.922501,66.002502,65.294998,65.502502,64.171326,121395200
2019-11-22,65.647499,65.794998,65.209999,65.445000,64.114998,65325200
2019-11-25,65.677498,66.610001,65.629997,66.592499,65.239174,84020400
2019-11-26,66.735001,66.790001,65.625000,66.072502,64.729744,105207600
2019-11-27,66.394997,66.995003,66.327499,66.959999,65.599205,65235600
2019-11-29,66.650002,67.000000,66.474998,66.812500,65.454697,46617600
2019-12-02,66.817497,67.062500,65.862503,66.040001,64.697914,94487200
2019-12-03,64.577499,64.882500,64.072502,64.862503,63.544346,114430400
2019-12-04,65.267502,65.827499,65.169998,65.434998,64.105209,67181600
2019-12-05,65.947502,66.472504,65.682503,66.394997,65.045677,74424400
2019-12-06,66.870003,67.750000,66.824997,67.677498,66.302124,106075600
2019-12-09,67.500000,67.699997,66.227501,66.730003,65.373886,128042400
2019-12-10,67.150002,67.517502,66.464996,67.120003,65.755959,90420400
2019-12-11,67.202499,67.775002,67.125000,67.692497,66.316795,78756800
2019-12-12,66.945000,68.139999,66.830002,67.864998,66.485809,137310400
2019-12-13,67.864998,68.824997,67.732498,68.787498,67.389587,133587600
2019-12-16,69.250000,70.197502,69.245003,69.964996,68.543129,128186000
2019-12-17,69.892502,70.442497,69.699997,70.102501,68.677834,114158400
2019-12-18,69.949997,70.474998,69.779999,69.934998,68.513748,116028400
2019-12-19,69.875000,70.294998,69.737503,70.004997,68.582314,98369200
2019-12-20,70.557503,70.662498,69.639999,69.860001,68.440277,275978000
2019-12-23,70.132500,71.062500,70.092499,71.000000,69.557114,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.623222,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,71.004578,93121200
2019-12-27,72.779999,73.492500,72.029999,72.449997,70.977631,146266000
2019-12-30,72.364998,73.172501,71.305000,72.879997,71.398911,144114400
2019-12-31,72.482498,73.419998,72.379997,73.412498,71.920563,100805600
2020-01-02,74.059998,75.150002,73.797501,75.087502,73.561546,135480400
2020-01-03,74.287498,75.144997,74.125000,74.357498,72.846359,146322800
2020-01-06,73.447502,74.989998,73.187500,74.949997,73.426826,118387200
2020-01-07,74.959999,75.224998,74.370003,74.597504,73.081505,108872000
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.257111,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,75.834396,170108400
2020-01-10,77.650002,78.167503,77.062500,77.582497,76.005821,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.629639,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.581390,161954400
2020-01-15,77.962502,78.875000,77.387497,77.834999,76.253204,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,77.208382,108829200
2020-01-17,79.067497,79.684998,78.750000,79.682503,78.063148,137816400
2020-01-21,79.297501,79.754997,79.000000,79.142502,77.534142,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,77.810883,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,78.185616,104472000
2020-01-24,80.062500,80.832497,79.379997,79.577499,77.960281,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.667839,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,77.808441,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.437164,216229200
2020-01-30,80.135002,81.022499,79.687500,80.967499,79.322044,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,75.805008,199588400
2020-02-03,76.074997,78.372498,75.555000,77.165001,75.596802,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,78.092545,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.729347,118826800
2020-02-06,80.642502,81.305000,80.065002,81.302498,79.650238,105425600
2020-02-07,80.592499,80.849998,79.500000,80.007500,78.567574,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,78.940720,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.464462,94323200
2020-02-12,80.367500,81.805000,80.367500,81.800003,80.327812,113730400
2020-02-13,81.047501,81.555000,80.837502,81.217499,79.755791,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,79.775436,80113600
2020-02-18,78.839996,79.937500,78.652496,79.750000,78.314705,152531200
2020-02-19,80.000000,81.142502,80.000000,80.904999,79.448921,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,78.633842,100566000
2020-02-21,79.654999,80.112503,77.625000,78.262497,76.853958,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,73.203384,222195200
2020-02-25,75.237503,75.632500,71.532501,72.019997,70.723824,230673600
2020-02-26,71.632500,74.470001,71.625000,73.162498,71.845757,198054800
2020-02-27,70.275002,71.500000,68.239998,68.379997,67.149338,320605600
2020-02-28,64.315002,69.602501,64.092499,68.339996,67.110062,426510000
2020-03-02,70.570000,75.360001,69.430000,74.702499,73.358063,341397200
2020-03-03,75.917503,76.000000,71.449997,72.330002,71.028244,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.322868,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,71.912048,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,70.957047,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.344910,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,70.051170,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,67.618240,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,60.940628,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.241806,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.462711,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,62.077290,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,60.557644,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,60.093651,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.278572,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,55.082981,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.609200,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.275318,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.447178,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,60.820339,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.556015,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.428356,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,59.143562,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,60.130470,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.266319,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.436554,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.690239,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.320351,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.791710,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,67.083054,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.470955,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,69.827759,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.382591,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.427589,215250000
